
 ****** Running generation 0 ****** 

Population's average fitness: 2932.02528 stdev: 653.73219
Best fitness: 5149.31000 - size: (20, 202) - species 163 - id 163
Average adjusted fitness: 0.386
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
   102   18     3   3043.2    0.368     5
   104   18     3   2401.6    0.229     2
   105   18     3   3591.1    0.443     2
   106   18     3   3750.6    0.580     3
   107   18     3   3504.7    0.381     2
   108   18     3   3485.2    0.473     2
   109   18     3   3356.5    0.408     8
   110   18     3   3577.8    0.515     3
   115   18     3   2633.8    0.255     8
   116   18     3   4972.8    0.517     0
   118   18     3   2713.6    0.341     3
   119   18     3   3702.8    0.385     4
   121   18     3   2432.3    0.237     3
   122   18     3   4103.2    0.494     9
   125   18     3   2991.7    0.334     3
   127   18     3   3802.8    0.422     8
   129   18     3   3230.9    0.393     6
   135   18     3   3078.9    0.352     8
   137   18     3   3583.3    0.366     4
   139   18     3   4076.2    0.518     4
   142   18     3   2605.7    0.283     2
   143   18     3   3864.5    0.500     8
   144   18     3   3190.0    0.312     2
   145   18     3   4373.2    0.594     6
   147   18     3   2448.5    0.232     3
   148   18     3   4474.4    0.522     0
   149   18     3   3809.1    0.562     4
   152   18     3   3468.6    0.405     8
   153   18     3   2844.5    0.341     8
   162   18     3   3149.9    0.298     5
   166   18     3   3115.7    0.409     6
   167   18     3   3811.4    0.474     4
   168   18     3   3822.5    0.531     2
   170   18     3   3685.1    0.321     5
   172   18     3   4499.5    0.523     6
   173   18     3   2689.0    0.254     7
   174   18     3   2976.6    0.251     2
   179   18     3   3176.9    0.448     6
   180   18     3   2597.3    0.252     7
   181   18     3   2966.9    0.389     7
   182   18     3   3039.7    0.357     6
   183   18     3   4132.6    0.522     8
   187   18     3   3310.1    0.330     8
   191   18     3   2373.8    0.260     5
   192   18     3   3465.7    0.413     1
   193   18     3   3950.3    0.471     3
   196   18     3   2831.1    0.339     7
   197   18     3   4873.1    0.499     0
   198   18     3   3614.9    0.548     8
Total extinctions: 0
Generation time: 108.676 sec (188.678 average)

 ****** Running generation 19 ****** 

Population's average fitness: 2956.71547 stdev: 640.20100
Best fitness: 5194.17500 - size: (20, 202) - species 148 - id 400

Species 53 with 3 members is stagnated: removing it

Species 64 with 3 members is stagnated: removing it

Species 122 with 3 members is stagnated: removing it

Species 95 with 3 members is stagnated: removing it
Average adjusted fitness: 0.387
Mean genetic distance 3.580, standard deviation 0.353
Population of 255 members in 85 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   19     3   3210.1    0.331     3
     4   19     3   3665.6    0.462     8
     6   19     3   3160.2    0.350     1
     8   19     3   3507.4    0.400     8
     9   19     3   3712.8    0.418     7
    13   19     3   4115.8    0.486     1
    14   19     3   2837.5    0.316     1
    19   19     3   3850.1    0.382     7
    22   19     3   2403.0    0.176     9
    23   19     3   4308.5    0.548     1
    25   19     3   4810.0    0.610     0
    28   19     3   2993.1    0.276     4
    37   19     3   4375.5    0.380     0
    38   19     3   4435.9    0.534     5
    42   19     3   3598.2    0.411     9
    44   19     3   2772.2    0.285     5
    49   19     3   2850.1    0.278     3
    50   19     3   3743.7    0.354     8
    54   19     3   2691.8    0.228     6
    55   19     3   4107.1    0.527     6
    60   19     3   3839.9    0.355     8
    63   19     3   3575.0    0.350     3
    65   19     3   3047.1    0.355     3
    66   19     3   2744.3    0.182     5
    71   19     3   2970.3    0.298     2
    73   19     3   3078.7    0.348     4
    75   19     3   3614.0    0.344     8
    77   19     3   3495.2    0.385     1
    82   19     3   3441.8    0.313     6
    85   19     3   3509.2    0.415     7
    86   19     3   3671.2    0.402     9
    89   19     3   3734.5    0.324     6
    90   19     3   3424.7    0.364     5
    96   19     3   3069.0    0.350     8
    99   19     3   3367.5    0.446     6
   100   19     3   4865.6    0.489     0
   101   19     3   3433.4    0.275     1
   102   19     3   3487.9    0.441     6
   104   19     3   2900.8    0.276     3
   105   19     3   2920.7    0.248     3
   106   19     3   3044.3    0.405     4
   107   19     3   3513.7    0.337     3
   108   19     3   2723.5    0.237     3
   109   19     3   3328.1    0.368     9
   110   19     3   4314.5    0.504     4
   115   19     3   3057.6    0.281     9
   116   19     3   2996.7    0.377     1
   118   19     3   3097.2    0.326     4
   119   19     3   3287.4    0.361     5
   121   19     3   3694.3    0.399     4
   125   19     3   2789.6    0.299     4
   127   19     3   4066.8    0.398     9
   129   19     3   4148.6    0.566     7
   135   19     3   4249.2    0.565     9
   137   19     3   2879.1    0.280     5
   139   19     3   3874.2    0.485     5
   142   19     3   3018.6    0.291     3
   143   19     3   3438.5    0.391     9
   144   19     3   4812.4    0.464     3
   145   19     3   3921.7    0.380     7
   147   19     3   3490.7    0.404     4
   148   19     3   5194.2    0.561     0
   149   19     3   3754.1    0.373     5
   152   19     3   3815.4    0.452     9
   153   19     3   3815.6    0.522     9
   162   19     3   3202.6    0.327     6
   166   19     3   3577.4    0.489     7
   167   19     3   3411.3    0.358     5
   168   19     3   4816.5    0.613     0
   170   19     3   3941.1    0.337     0
   172   19     3   4150.1    0.491     7
   173   19     3   4705.0    0.531     8
   174   19     3   3422.3    0.404     3
   179   19     3   2936.9    0.363     7
   180   19     3   3959.1    0.496     8
   181   19     3   3256.7    0.322     8
   182   19     3   3466.7    0.381     7
   183   19     3   3609.5    0.431     9
   187   19     3   3450.3    0.421     9
   191   19     3   3147.1    0.272     6
   192   19     3   3093.7    0.378     2
   193   19     3   2872.5    0.282     4
   196   19     3   3043.9    0.339     8
   197   19     3   3714.1    0.441     1
   198   19     3   3710.2    0.452     9
Total extinctions: 0
Generation time: 99.656 sec (171.912 average)

 ****** Running generation 20 ****** 

Population's average fitness: 2905.98508 stdev: 666.12015
Best fitness: 6234.11000 - size: (20, 202) - species 86 - id 86

Species 109 with 3 members is stagnated: removing it

Species 22 with 3 members is stagnated: removing it

Species 198 with 3 members is stagnated: removing it

Species 187 with 3 members is stagnated: removing it

Species 153 with 3 members is stagnated: removing it

Species 115 with 3 members is stagnated: removing it

Species 135 with 3 members is stagnated: removing it

Species 143 with 3 members is stagnated: removing it

Species 152 with 3 members is stagnated: removing it

Species 183 with 3 members is stagnated: removing it
Average adjusted fitness: 0.266
Mean genetic distance 3.572, standard deviation 0.374
Population of 225 members in 75 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   20     3   4418.6    0.340     4
     4   20     3   3108.0    0.242     9
     6   20     3   3054.5    0.205     2
     8   20     3   3831.4    0.285     9
     9   20     3   4722.6    0.410     0
    13   20     3   3663.9    0.300     2
    14   20     3   3889.3    0.273     2
    19   20     3   3573.8    0.320     8
    23   20     3   3217.4    0.256     2
    25   20     3   2907.4    0.232     1
    28   20     3   2790.1    0.122     5
    37   20     3   3462.4    0.308     1
    38   20     3   2916.9    0.205     6
    42   20     3   3951.1    0.292     0
    44   20     3   5714.6    0.470     0
    49   20     3   3179.6    0.251     4
    50   20     3   2956.8    0.193     9
    54   20     3   4218.4    0.261     0
    55   20     3   2878.8    0.246     7
    60   20     3   2225.7    0.092     9
    63   20     3   3946.2    0.256     4
    65   20     3   3234.2    0.260     4
    66   20     3   2988.5    0.247     6
    71   20     3   4301.2    0.328     3
    73   20     3   3441.6    0.279     5
    75   20     3   3286.5    0.247     9
    77   20     3   3180.3    0.223     2
    82   20     3   3393.4    0.261     7
    85   20     3   3876.8    0.339     8
    86   20     3   6234.1    0.537     0
    89   20     3   5534.1    0.405     0
    90   20     3   3242.6    0.238     6
    96   20     3   4057.3    0.311     9
    99   20     3   3869.6    0.361     7
   100   20     3   3439.2    0.273     1
   101   20     3   2583.7    0.185     2
   102   20     3   3986.7    0.342     0
   104   20     3   2854.7    0.167     4
   105   20     3   3613.3    0.201     4
   106   20     3   2735.1    0.205     5
   107   20     3   3877.5    0.420     4
   108   20     3   3316.1    0.293     4
   110   20     3   3658.1    0.328     5
   116   20     3   3934.4    0.384     2
   118   20     3   2960.6    0.195     5
   119   20     3   2694.5    0.190     6
   121   20     3   3013.4    0.227     5
   125   20     3   2900.5    0.157     5
   127   20     3   4247.2    0.376     0
   129   20     3   3585.4    0.340     8
   137   20     3   3440.9    0.252     6
   139   20     3   3521.0    0.257     6
   142   20     3   2874.6    0.179     4
   144   20     3   2861.4    0.229     4
   145   20     3   3632.2    0.252     8
   147   20     3   3276.7    0.278     5
   148   20     3   3960.8    0.378     1
   149   20     3   4135.2    0.392     6
   162   20     3   3210.9    0.210     7
   166   20     3   3492.9    0.197     8
   167   20     3   3061.6    0.242     6
   168   20     3   3114.8    0.287     1
   170   20     3   3400.1    0.321     1
   172   20     3   3811.8    0.416     8
   173   20     3   3207.2    0.179     9
   174   20     3   2526.2    0.154     4
   179   20     3   3161.1    0.271     8
   180   20     3   2757.0    0.209     9
   181   20     3   3309.4    0.251     9
   182   20     3   2648.1    0.137     8
   191   20     3   2599.2    0.136     7
   192   20     3   2763.1    0.189     3
   193   20     3   3394.4    0.241     5
   196   20     3   2376.8    0.106     9
   197   20     3   3649.7    0.332     2
Total extinctions: 0
Generation time: 103.834 sec (155.744 average)

 ****** Running generation 21 ****** 

Population's average fitness: 2891.57016 stdev: 574.05334
Best fitness: 4986.85500 - size: (20, 202) - species 66 - id 66

Species 75 with 3 members is stagnated: removing it

Species 96 with 3 members is stagnated: removing it

Species 8 with 3 members is stagnated: removing it

Species 181 with 3 members is stagnated: removing it

Species 60 with 3 members is stagnated: removing it

Species 4 with 3 members is stagnated: removing it

Species 180 with 3 members is stagnated: removing it

Species 196 with 3 members is stagnated: removing it

Species 173 with 3 members is stagnated: removing it
Average adjusted fitness: 0.353
Mean genetic distance 3.566, standard deviation 0.398
Population of 198 members in 66 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   21     3   3326.8    0.400     5
     6   21     3   3212.3    0.300     3
     9   21     3   3584.4    0.446     1
    13   21     3   4152.8    0.443     3
    14   21     3   2718.4    0.236     3
    19   21     3   3558.2    0.379     9
    23   21     3   3403.3    0.393     3
    25   21     3   3288.5    0.373     2
    28   21     3   4073.1    0.482     6
    37   21     3   3782.2    0.544     2
    38   21     3   2590.9    0.208     7
    42   21     3   3249.9    0.383     1
    44   21     3   3690.1    0.481     1
    49   21     3   3120.9    0.301     5
    50   21     3   3981.6    0.378     0
    54   21     3   4200.5    0.495     1
    55   21     3   3537.4    0.416     8
    63   21     3   3714.6    0.362     5
    65   21     3   2832.0    0.292     5
    66   21     3   4986.9    0.611     7
    71   21     3   2472.5    0.164     4
    73   21     3   3217.6    0.325     6
    77   21     3   3665.1    0.384     3
    82   21     3   3499.1    0.388     8
    85   21     3   3540.0    0.487     9
    86   21     3   2453.3    0.151     1
    89   21     3   4063.7    0.424     1
    90   21     3   4132.3    0.379     7
    99   21     3   3763.6    0.498     8
   100   21     3   2944.9    0.302     2
   101   21     3   3385.8    0.356     3
   102   21     3   3747.7    0.488     1
   104   21     3   2603.4    0.229     5
   105   21     3   3246.7    0.334     5
   106   21     3   3768.7    0.509     6
   107   21     3   3591.3    0.364     5
   108   21     3   3123.5    0.305     5
   110   21     3   2998.4    0.279     6
   116   21     3   3447.9    0.386     3
   118   21     3   3671.4    0.440     6
   119   21     3   3440.5    0.389     7
   121   21     3   3112.8    0.209     6
   125   21     3   3228.0    0.345     6
   127   21     3   3042.0    0.268     1
   129   21     3   3223.0    0.295     9
   137   21     3   3646.5    0.373     7
   139   21     3   3247.8    0.382     7
   142   21     3   2575.1    0.182     5
   144   21     3   3087.0    0.226     5
   145   21     3   2408.5    0.166     9
   147   21     3   3889.1    0.482     6
   148   21     3   3181.4    0.292     2
   149   21     3   3642.1    0.435     7
   162   21     3   3835.2    0.333     8
   166   21     3   3817.5    0.341     9
   167   21     3   2946.4    0.254     7
   168   21     3   3299.1    0.268     2
   170   21     3   4252.6    0.362     0
   172   21     3   3523.0    0.431     9
   174   21     3   3464.4    0.252     5
   179   21     3   3331.3    0.297     9
   182   21     3   3707.3    0.492     9
   191   21     3   3119.6    0.315     8
   192   21     3   3624.8    0.415     4
   193   21     3   2503.1    0.152     6
   197   21     3   2953.9    0.239     3
Total extinctions: 0
Generation time: 84.205 sec (139.182 average)

 ****** Running generation 22 ****** 

Population's average fitness: 2955.06631 stdev: 613.20715
Best fitness: 4851.61000 - size: (20, 203) - species 86 - id 575

Species 85 with 3 members is stagnated: removing it

Species 145 with 3 members is stagnated: removing it

Species 182 with 3 members is stagnated: removing it

Species 172 with 3 members is stagnated: removing it

Species 19 with 3 members is stagnated: removing it

Species 129 with 3 members is stagnated: removing it

Species 166 with 3 members is stagnated: removing it

Species 179 with 3 members is stagnated: removing it
Average adjusted fitness: 0.392
Mean genetic distance 3.559, standard deviation 0.416
Population of 209 members in 58 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   22     3   3067.7    0.335     6
     6   22     4   3790.6    0.552     4
     9   22     3   3671.4    0.322     2
    13   22     4   4334.0    0.454     4
    14   22     4   3343.4    0.421     4
    23   22     3   2950.9    0.227     4
    25   22     4   4815.6    0.617     0
    28   22     4   4330.0    0.525     7
    37   22     3   2572.5    0.200     3
    38   22     4   3770.1    0.450     8
    42   22     4   3916.4    0.472     2
    44   22     4   3323.3    0.356     2
    49   22     3   2832.6    0.217     6
    50   22     3   3026.3    0.332     1
    54   22     3   2722.6    0.174     2
    55   22     4   4097.1    0.396     9
    63   22     3   2598.9    0.180     6
    65   22     4   3203.4    0.386     6
    66   22     3   3022.8    0.266     8
    71   22     4   3632.2    0.457     5
    73   22     3   2848.7    0.288     7
    77   22     3   2619.7    0.209     4
    82   22     4   3639.9    0.428     9
    86   22     4   4851.6    0.494     2
    89   22     3   2865.4    0.270     2
    90   22     3   3235.7    0.325     8
    99   22     4   3515.0    0.542     9
   100   22     3   3026.3    0.288     3
   101   22     4   3384.6    0.417     4
   102   22     3   3422.7    0.340     2
   104   22     4   3227.6    0.442     6
   105   22     4   4301.4    0.642     6
   106   22     3   2781.4    0.205     7
   107   22     4   3514.4    0.409     6
   108   22     3   3675.6    0.313     6
   110   22     4   3754.6    0.431     7
   116   22     4   4296.7    0.641     4
   118   22     4   3954.3    0.481     7
   119   22     4   3866.8    0.560     8
   121   22     4   3524.9    0.402     7
   125   22     3   3029.8    0.292     7
   127   22     3   2189.2    0.122     2
   137   22     3   2944.4    0.313     8
   139   22     3   2980.2    0.287     8
   142   22     4   4242.0    0.507     6
   144   22     3   2555.5    0.189     6
   147   22     4   3164.5    0.373     7
   148   22     4   4078.4    0.526     3
   149   22     3   2730.6    0.208     8
   162   22     4   4244.7    0.639     0
   167   22     4   3766.7    0.524     8
   168   22     4   3249.7    0.417     3
   170   22     4   3190.0    0.433     1
   174   22     4   3800.3    0.562     6
   191   22     4   3630.0    0.452     9
   192   22     4   4300.4    0.478     5
   193   22     4   4062.5    0.405     7
   197   22     4   4318.0    0.524     4
Total extinctions: 0
Generation time: 75.400 sec (124.877 average)

 ****** Running generation 23 ****** 

Population's average fitness: 2851.75409 stdev: 581.98647
Best fitness: 5025.98500 - size: (20, 202) - species 44 - id 44

Species 82 with 4 members is stagnated: removing it

Species 55 with 4 members is stagnated: removing it

Species 191 with 4 members is stagnated: removing it
Average adjusted fitness: 0.378
Mean genetic distance 3.551, standard deviation 0.421
Population of 204 members in 55 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   23     3   2387.4    0.208     7
     6   23     3   3429.5    0.358     5
     9   23     4   3464.8    0.430     3
    13   23     5   3598.0    0.489     5
    14   23     3   3105.9    0.365     5
    23   23     4   3015.8    0.329     5
    25   23     5   3509.3    0.468     1
    28   23     5   3899.0    0.510     8
    37   23     4   3339.6    0.354     4
    38   23     3   3009.5    0.318     9
    42   23     5   4588.6    0.448     0
    44   23     5   5026.0    0.606     3
    49   23     4   3003.9    0.409     7
    50   23     3   2842.3    0.288     2
    54   23     4   4134.7    0.477     3
    63   23     4   3540.1    0.518     7
    65   23     3   2663.6    0.272     7
    66   23     4   3063.2    0.361     9
    71   23     3   3258.3    0.318     6
    73   23     4   3702.9    0.444     8
    77   23     4   3445.3    0.344     5
    86   23     5   4320.5    0.447     3
    89   23     3   2938.3    0.263     3
    90   23     5   4564.9    0.649     9
    99   23     5   4170.2    0.577     0
   100   23     4   3163.5    0.335     4
   101   23     3   3781.9    0.377     5
   102   23     3   2778.4    0.286     3
   104   23     3   3343.5    0.356     7
   105   23     5   3826.2    0.434     7
   106   23     3   2804.1    0.276     8
   107   23     3   3716.3    0.393     7
   108   23     4   3006.6    0.394     7
   110   23     3   3704.0    0.339     8
   116   23     3   2710.4    0.275     5
   118   23     5   3936.4    0.466     8
   119   23     3   3281.4    0.287     9
   121   23     3   3421.0    0.378     8
   125   23     4   2800.9    0.325     8
   127   23     3   3005.3    0.292     3
   137   23     4   3138.6    0.334     9
   139   23     4   2775.6    0.312     9
   142   23     3   2965.0    0.320     7
   144   23     4   3180.4    0.379     7
   147   23     3   2508.2    0.259     8
   148   23     3   3552.5    0.406     4
   149   23     3   2851.4    0.299     9
   162   23     3   3262.3    0.415     1
   167   23     5   4758.4    0.558     9
   168   23     3   2677.1    0.286     4
   170   23     3   3340.1    0.375     2
   174   23     5   3671.1    0.457     7
   192   23     3   2724.9    0.285     6
   193   23     3   3629.1    0.359     8
   197   23     3   3774.2    0.266     5
Total extinctions: 0
Generation time: 71.445 sec (112.557 average)

 ****** Running generation 24 ****** 

Population's average fitness: 2963.95270 stdev: 641.47517
Best fitness: 4833.58000 - size: (20, 202) - species 106 - id 106

Species 90 with 5 members is stagnated: removing it

Species 38 with 3 members is stagnated: removing it

Species 137 with 4 members is stagnated: removing it

Species 139 with 4 members is stagnated: removing it

Species 119 with 3 members is stagnated: removing it

Species 66 with 4 members is stagnated: removing it

Species 149 with 3 members is stagnated: removing it

Species 167 with 5 members is stagnated: removing it
Average adjusted fitness: 0.394
Mean genetic distance 3.534, standard deviation 0.447
Population of 192 members in 47 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   24     4   4776.3    0.433     8
     6   24     4   3474.3    0.298     6
     9   24     5   3264.1    0.416     4
    13   24     4   3695.7    0.406     6
    14   24     4   3081.8    0.335     6
    23   24     5   3784.6    0.482     6
    25   24     4   3934.7    0.381     2
    28   24     4   3466.5    0.375     9
    37   24     5   3936.0    0.458     5
    42   24     4   3714.3    0.291     1
    44   24     4   3789.5    0.365     4
    49   24     5   4454.3    0.500     0
    50   24     4   3710.3    0.340     3
    54   24     5   3618.9    0.425     4
    63   24     3   3128.5    0.298     8
    65   24     4   3696.7    0.532     8
    71   24     3   2850.1    0.231     7
    73   24     5   3451.4    0.443     9
    77   24     3   3856.6    0.288     6
    86   24     4   3086.8    0.300     4
    89   24     4   3694.2    0.378     4
    99   24     4   3921.1    0.443     1
   100   24     5   3978.9    0.509     5
   101   24     4   4147.2    0.437     6
   102   24     3   2982.2    0.251     4
   104   24     4   4449.0    0.458     0
   105   24     6   3846.8    0.503     8
   106   24     5   4833.6    0.643     9
   107   24     4   3927.6    0.338     8
   108   24     5   3820.4    0.435     8
   110   24     3   2732.6    0.188     9
   116   24     4   3468.5    0.411     6
   118   24     4   4058.7    0.436     9
   121   24     4   3513.5    0.347     9
   125   24     3   3505.6    0.324     9
   127   24     4   4290.5    0.418     0
   142   24     4   3897.8    0.385     8
   144   24     3   3101.9    0.353     8
   147   24     4   3233.7    0.348     9
   148   24     4   3901.0    0.474     5
   162   24     5   4186.5    0.612     2
   168   24     4   3679.2    0.422     5
   170   24     4   3813.6    0.522     3
   174   24     4   3506.7    0.401     8
   192   24     4   3099.8    0.331     7
   193   24     3   2645.4    0.241     9
   197   24     4   3610.7    0.334     6
Total extinctions: 0
Generation time: 79.476 sec (102.402 average)

 ****** Running generation 25 ****** 

Population's average fitness: 2931.94839 stdev: 646.09565
Best fitness: 5833.74000 - size: (21, 200) - species 118 - id 715

Species 28 with 4 members is stagnated: removing it

Species 125 with 3 members is stagnated: removing it

Species 110 with 3 members is stagnated: removing it

Species 106 with 5 members is stagnated: removing it

Species 121 with 4 members is stagnated: removing it

Species 147 with 4 members is stagnated: removing it

Species 193 with 3 members is stagnated: removing it
Average adjusted fitness: 0.337
Mean genetic distance 3.521, standard deviation 0.464
Population of 189 members in 40 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   25     5   4527.3    0.410     9
     6   25     5   3185.6    0.282     7
     9   25     7   4782.2    0.394     0
    13   25     5   3603.6    0.324     7
    14   25     5   3993.1    0.425     7
    23   25     4   3223.3    0.306     7
    25   25     3   3092.1    0.244     3
    37   25     4   3600.5    0.330     6
    42   25     5   3393.0    0.346     2
    44   25     5   3690.2    0.417     5
    49   25     4   3441.5    0.317     1
    50   25     5   3722.5    0.347     4
    54   25     4   3766.3    0.310     5
    63   25     4   4233.2    0.333     9
    65   25     3   2912.4    0.238     9
    71   25     4   3547.5    0.303     8
    73   25     7   4644.4    0.439     0
    77   25     4   3432.4    0.338     7
    86   25     5   3440.4    0.310     5
    89   25     5   4214.0    0.422     5
    99   25     3   3180.7    0.264     2
   100   25     7   3794.3    0.377     6
   101   25     5   4211.0    0.391     7
   102   25     4   3830.9    0.375     5
   104   25     5   3446.0    0.333     1
   105   25     5   3456.7    0.326     9
   107   25     5   3128.1    0.339     9
   108   25     7   3946.2    0.366     9
   116   25     3   3452.1    0.233     7
   118   25     5   5833.7    0.358     0
   127   25     5   3568.3    0.399     1
   142   25     5   3743.1    0.313     9
   144   25     4   3040.3    0.293     9
   148   25     5   3090.0    0.310     6
   162   25     7   4401.0    0.359     0
   168   25     5   3946.7    0.403     6
   170   25     3   3056.7    0.238     4
   174   25     5   3742.9    0.405     9
   192   25     3   2900.0    0.256     8
   197   25     5   3068.2    0.303     7
Total extinctions: 0
Generation time: 68.810 sec (94.774 average)

 ****** Running generation 26 ****** 

Population's average fitness: 2924.18884 stdev: 610.63964
Best fitness: 5007.73500 - size: (20, 200) - species 192 - id 677

Species 1 with 5 members is stagnated: removing it

Species 144 with 4 members is stagnated: removing it

Species 63 with 4 members is stagnated: removing it

Species 174 with 5 members is stagnated: removing it

Species 107 with 5 members is stagnated: removing it

Species 105 with 5 members is stagnated: removing it

Species 142 with 5 members is stagnated: removing it

Species 65 with 3 members is stagnated: removing it
Average adjusted fitness: 0.392
Mean genetic distance 3.496, standard deviation 0.499
Population of 207 members in 32 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     6   26     7   3414.2    0.391     8
     9   26     7   3871.9    0.370     1
    13   26     7   3907.1    0.371     8
    14   26     7   3641.3    0.380     8
    23   26     6   3410.0    0.286     8
    25   26     6   4301.4    0.471     4
    37   26     7   3857.5    0.490     7
    42   26     7   3978.5    0.400     3
    44   26     7   3279.2    0.357     6
    49   26     6   3338.7    0.350     2
    50   26     7   3553.5    0.378     5
    54   26     6   3256.8    0.357     6
    71   26     7   4715.4    0.480     9
    73   26     7   3269.3    0.322     1
    77   26     6   2844.6    0.304     8
    86   26     4   2971.3    0.296     6
    89   26     7   3825.2    0.409     6
    99   26     6   3397.5    0.492     3
   100   26     7   3636.4    0.387     7
   101   26     4   2975.9    0.305     8
   102   26     6   3324.8    0.349     6
   104   26     4   2769.1    0.302     2
   108   26     9   4669.0    0.584     0
   116   26     6   3775.0    0.400     8
   118   26     4   3271.6    0.199     1
   127   26     7   3994.2    0.417     2
   148   26     7   3277.4    0.360     7
   162   26     9   4355.2    0.535     1
   168   26     7   3242.8    0.364     7
   170   26     6   3239.4    0.388     5
   192   26     7   5007.7    0.560     0
   197   26     7   4049.6    0.474     8
Total extinctions: 0
Generation time: 70.965 sec (88.656 average)

 ****** Running generation 27 ****** 

Population's average fitness: 2947.81140 stdev: 652.09235
Best fitness: 5160.30500 - size: (20, 202) - species 9 - id 863

Species 71 with 7 members is stagnated: removing it
Average adjusted fitness: 0.368
Mean genetic distance 3.494, standard deviation 0.496
Population of 203 members in 31 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     6   27     6   3549.1    0.241     9
     9   27     8   5160.3    0.449     0
    13   27     8   4084.0    0.452     9
    14   27     6   3907.0    0.345     9
    23   27     7   4199.2    0.510     9
    25   27     7   5059.0    0.499     0
    37   27     6   4197.2    0.343     8
    42   27     6   3221.3    0.279     4
    44   27     8   3711.5    0.410     7
    49   27     7   3571.3    0.382     3
    50   27     6   3420.4    0.303     6
    54   27     7   3882.2    0.358     7
    73   27     6   3637.0    0.335     2
    77   27     5   3233.4    0.287     9
    86   27     6   4796.1    0.495     7
    89   27     6   3935.1    0.346     7
    99   27     7   4346.1    0.369     0
   100   27     8   4147.4    0.436     8
   101   27     5   3669.4    0.338     9
   102   27     7   3408.9    0.382     7
   104   27     5   3293.6    0.329     3
   108   27     7   3809.8    0.340     1
   116   27     7   4226.4    0.460     9
   118   27     5   3839.4    0.383     2
   127   27     6   3890.5    0.317     3
   148   27     6   3652.8    0.254     8
   162   27     8   4013.0    0.354     2
   168   27     6   3893.1    0.293     8
   170   27     7   4288.9    0.413     0
   192   27     6   3747.3    0.287     1
   197   27     8   3777.4    0.424     9
Total extinctions: 0
Generation time: 78.935 sec (84.140 average)

 ****** Running generation 28 ****** 

Population's average fitness: 2915.04404 stdev: 640.99819
Best fitness: 5235.81500 - size: (18, 178) - species 49 - id 741

Species 116 with 7 members is stagnated: removing it

Species 77 with 5 members is stagnated: removing it

Species 13 with 8 members is stagnated: removing it

Species 197 with 8 members is stagnated: removing it

Species 23 with 7 members is stagnated: removing it

Species 14 with 6 members is stagnated: removing it

Species 101 with 5 members is stagnated: removing it

Species 6 with 6 members is stagnated: removing it
Average adjusted fitness: 0.319
Mean genetic distance 3.467, standard deviation 0.558
Population of 199 members in 23 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     9   28     8   3241.0    0.221     1
    25   28     7   3365.8    0.232     1
    37   28    10   4588.6    0.414     0
    42   28     8   3490.8    0.297     5
    44   28    10   4134.9    0.328     8
    49   28     9   5235.8    0.352     0
    50   28    10   4526.5    0.414     0
    54   28     7   3515.9    0.223     8
    73   28     8   3420.2    0.231     3
    86   28     9   3878.3    0.350     8
    89   28     9   4723.8    0.364     8
    99   28     7   3041.3    0.236     1
   100   28    10   3991.8    0.378     9
   102   28    10   4271.5    0.377     0
   104   28     7   3455.9    0.292     4
   108   28    10   3972.5    0.434     2
   118   28     8   3447.9    0.355     3
   127   28    10   4386.1    0.415     0
   148   28     6   2848.4    0.213     9
   162   28    10   3814.9    0.295     3
   168   28     9   4059.5    0.351     9
   170   28     9   3337.9    0.277     1
   192   28     8   3993.8    0.297     2
Total extinctions: 0
Generation time: 79.117 sec (81.184 average)

 ****** Running generation 29 ****** 

Population's average fitness: 2905.11980 stdev: 703.65479
Best fitness: 5261.21500 - size: (20, 202) - species 54 - id 956

Species 148 with 6 members is stagnated: removing it

Species 100 with 10 members is stagnated: removing it

Species 168 with 9 members is stagnated: removing it
Average adjusted fitness: 0.361
Mean genetic distance 3.463, standard deviation 0.574
Population of 206 members in 20 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     9   29    10   4714.2    0.313     2
    25   29    10   4252.6    0.371     2
    37   29    10   4332.7    0.307     1
    42   29     7   4263.5    0.282     6
    44   29    12   4660.2    0.380     9
    49   29    11   4560.7    0.344     1
    50   29    10   3999.0    0.316     1
    54   29    11   5261.2    0.440     0
